topology,trial,strategy,ranking_seconds,n,edges
BA,77,degree,0.0007037800000375682,1000,2991
BA,77,eigenvector,0.023111699999958546,1000,2991
BA,77,kcore,0.00253090199998951,1000,2991
BA,77,pagerank,0.006708204000005935,1000,2991
BA,78,betweenness,0.30070601899996063,1000,2991
BA,78,collective_influence,0.07793669699998418,1000,2991
BA,78,community_bridge,0.9023295569999732,1000,2991
BA,78,degree,0.0006840500000180327,1000,2991
BA,78,eigenvector,0.02407541200000196,1000,2991
BA,78,kcore,0.0026654239999857054,1000,2991
BA,78,pagerank,0.00622848199998316,1000,2991
BA,79,betweenness,0.2981328950000375,1000,2991
BA,79,collective_influence,0.07111978900002214,1000,2991
BA,79,community_bridge,0.7884097350000161,1000,2991
BA,79,degree,0.0007067149999784306,1000,2991
BA,79,eigenvector,0.022565568000004532,1000,2991
BA,79,kcore,0.002479704999984733,1000,2991
BA,79,pagerank,0.004284623000046395,1000,2991
BA,80,betweenness,0.24587564200004408,1000,2991
BA,80,collective_influence,0.0716122910000081,1000,2991
BA,80,community_bridge,0.8241199040000424,1000,2991
BA,80,degree,0.0006769900000449525,1000,2991
BA,80,eigenvector,0.02596772200001851,1000,2991
BA,80,kcore,0.0025748079999630136,1000,2991
BA,80,pagerank,0.052890161999982865,1000,2991
BA,81,betweenness,0.2378068240000175,1000,2991
BA,81,collective_influence,0.06987464400003773,1000,2991
BA,81,community_bridge,0.8218272859999729,1000,2991
BA,81,degree,0.0006695090000334858,1000,2991
BA,81,eigenvector,0.02688635599997724,1000,2991
BA,81,kcore,0.0025743780000198058,1000,2991
BA,81,pagerank,0.05710510000000113,1000,2991
BA,82,betweenness,0.32507543599996325,1000,2991
BA,82,collective_influence,0.020293395999999575,1000,2991
BA,82,community_bridge,0.8053814620000139,1000,2991
BA,82,degree,0.0009835709999492792,1000,2991
BA,82,eigenvector,0.020503862999987632,1000,2991
BA,82,kcore,0.002573216000030243,1000,2991
BA,82,pagerank,0.06070918000000347,1000,2991
BA,83,betweenness,0.30000368000003164,1000,2991
BA,83,collective_influence,0.020456701999989946,1000,2991
BA,83,community_bridge,0.8958058669999787,1000,2991
BA,83,degree,0.0007275959999901715,1000,2991
BA,83,eigenvector,0.023573206000037317,1000,2991
BA,83,kcore,0.05158446699999786,1000,2991
BA,83,pagerank,0.004440327999986948,1000,2991
BA,84,betweenness,0.2892794129999743,1000,2991
BA,84,collective_influence,0.019633200999976452,1000,2991
BA,84,community_bridge,0.8644290560000059,1000,2991
BA,84,degree,0.0006694979999792849,1000,2991
BA,84,eigenvector,0.07412785100001429,1000,2991
BA,84,kcore,0.0025102109999579625,1000,2991
BA,84,pagerank,0.004318554999997559,1000,2991
BA,85,betweenness,0.3015453069999694,1000,2991
BA,85,collective_influence,0.019036031999974057,1000,2991
BA,85,community_bridge,0.9174315669999942,1000,2991
BA,85,degree,0.0007299289999878056,1000,2991
BA,85,eigenvector,0.021778922999999395,1000,2991
BA,85,kcore,0.05109681200002569,1000,2991
BA,85,pagerank,0.006413019000035547,1000,2991
BA,86,betweenness,0.30237399099996765,1000,2991
BA,86,collective_influence,0.0725513689999957,1000,2991
BA,86,community_bridge,0.8199653850000459,1000,2991
BA,86,degree,0.0006523119999997107,1000,2991
BA,86,eigenvector,0.023178561999998237,1000,2991
BA,86,kcore,0.0024784029999977975,1000,2991
BA,86,pagerank,0.06241127500004495,1000,2991
BA,87,betweenness,0.29439377900001773,1000,2991
BA,87,collective_influence,0.07684969600001068,1000,2991
BA,87,community_bridge,1.0025852690000079,1000,2991
BA,87,degree,0.0006763489999457306,1000,2991
BA,87,eigenvector,0.022308932999976605,1000,2991
BA,87,kcore,0.0024653840000041782,1000,2991
BA,87,pagerank,0.0041930649999812886,1000,2991
BA,88,betweenness,0.2407654730000104,1000,2991
BA,88,collective_influence,0.020751397000026373,1000,2991
BA,88,community_bridge,0.7809224910000125,1000,2991
BA,88,degree,0.000718471999960002,1000,2991
BA,88,eigenvector,0.06927642800002332,1000,2991
BA,88,kcore,0.0026380229999745097,1000,2991
BA,88,pagerank,0.0042621000000053755,1000,2991
BA,89,betweenness,0.2958374340000205,1000,2991
BA,89,collective_influence,0.021969651999995676,1000,2991
BA,89,community_bridge,0.7874342699999488,1000,2991
BA,89,degree,0.0006633489999785525,1000,2991
BA,89,eigenvector,0.06830110900000363,1000,2991
BA,89,kcore,0.0029059569999958512,1000,2991
BA,89,pagerank,0.004308779999973922,1000,2991
BA,90,betweenness,0.30441086799999084,1000,2991
BA,90,collective_influence,0.06996266100003368,1000,2991
BA,90,community_bridge,0.9955974399999832,1000,2991
BA,90,degree,0.0006540150000091671,1000,2991
BA,90,eigenvector,0.020759979999979805,1000,2991
BA,90,kcore,0.002478663000033521,1000,2991
BA,90,pagerank,0.004566517999990083,1000,2991
BA,91,betweenness,0.30990269000000126,1000,2991
BA,91,collective_influence,0.06749998099996901,1000,2991
BA,91,community_bridge,1.0028042310000274,1000,2991
BA,91,degree,0.0009440019999829019,1000,2991
BA,91,eigenvector,0.02216461599999775,1000,2991
BA,91,kcore,0.002429719000019759,1000,2991
BA,91,pagerank,0.004149640999969506,1000,2991
BA,92,betweenness,0.3121152119999806,1000,2991
BA,92,collective_influence,0.06857481100001905,1000,2991
BA,92,community_bridge,0.8169753859999673,1000,2991
BA,92,degree,0.0006925530000216895,1000,2991
BA,92,eigenvector,0.01950752300001568,1000,2991
BA,92,kcore,0.002541507999978876,1000,2991
BA,92,pagerank,0.00429525999999214,1000,2991
BA,93,betweenness,0.23602012499998182,1000,2991
BA,93,collective_influence,0.01962183500000947,1000,2991
BA,93,community_bridge,0.7740003050000155,1000,2991
BA,93,degree,0.0006439700000555604,1000,2991
BA,93,eigenvector,0.02131481599997187,1000,2991
BA,93,kcore,0.0024969510000119044,1000,2991
BA,93,pagerank,0.06248335500004032,1000,2991
BA,94,betweenness,0.47085850799999207,1000,2991
BA,94,collective_influence,0.0734734689999641,1000,2991
BA,94,community_bridge,0.9221629859999894,1000,2991
BA,94,degree,0.0010611490000087542,1000,2991
BA,94,eigenvector,0.026268607000019983,1000,2991
BA,94,kcore,0.00326491700002407,1000,2991
BA,94,pagerank,0.006930898999996771,1000,2991
BA,95,betweenness,0.3236157810000009,1000,2991
BA,95,collective_influence,0.0230770499999835,1000,2991
BA,95,community_bridge,0.9671307030000094,1000,2991
BA,95,degree,0.0006947059999902194,1000,2991
BA,95,eigenvector,0.07850378000000546,1000,2991
BA,95,kcore,0.0025568910000401956,1000,2991
BA,95,pagerank,0.005991354000002502,1000,2991
BA,96,betweenness,0.32485592400001906,1000,2991
BA,96,collective_influence,0.021047022000004745,1000,2991
BA,96,community_bridge,1.0635541919999696,1000,2991
BA,96,degree,0.000855779000005441,1000,2991
BA,96,eigenvector,0.08885555900002373,1000,2991
BA,96,kcore,0.003102724000029866,1000,2991
BA,96,pagerank,0.005440023999994992,1000,2991
BA,97,betweenness,0.32227193099998885,1000,2991
BA,97,collective_influence,0.022549015000038253,1000,2991
BA,97,community_bridge,1.1762130789999787,1000,2991
BA,97,degree,0.0010317139999642677,1000,2991
BA,97,eigenvector,0.07319957700002533,1000,2991
BA,97,kcore,0.0030722370000262345,1000,2991
BA,97,pagerank,0.004679208000027302,1000,2991
BA,98,betweenness,0.2539823580000302,1000,2991
BA,98,collective_influence,0.07409870499998306,1000,2991
BA,98,community_bridge,1.002257400000019,1000,2991
BA,98,degree,0.05707301099999995,1000,2991
BA,98,eigenvector,0.028488036999988253,1000,2991
BA,98,kcore,0.0028370530000074723,1000,2991
BA,98,pagerank,0.050392579000003934,1000,2991
BA,99,betweenness,0.29446499100004075,1000,2991
BA,99,collective_influence,0.029579050999984702,1000,2991
BA,99,community_bridge,0.8197383830000149,1000,2991
BA,99,degree,0.0009908119999977316,1000,2991
BA,99,eigenvector,0.063173699999993,1000,2991
BA,99,kcore,0.003990751000003456,1000,2991
BA,99,pagerank,0.007277411000018219,1000,2991
ER,0,betweenness,0.30558201599998824,1000,3069
ER,0,collective_influence,0.014138755999994146,1000,3069
ER,0,community_bridge,0.520969354999977,1000,3069
ER,0,degree,0.0007446520000087276,1000,3069
ER,0,eigenvector,0.08515121799999292,1000,3069
ER,0,kcore,0.0027255850000074133,1000,3069
ER,0,pagerank,0.49929991999999856,1000,3069
ER,1,betweenness,0.4242315299999859,1000,2943
ER,1,collective_influence,0.06482098500001143,1000,2943
ER,1,community_bridge,0.6987998900000036,1000,2943
ER,1,degree,0.0007057730000212814,1000,2943
ER,1,eigenvector,0.030780733000000282,1000,2943
ER,1,kcore,0.0026718649999963873,1000,2943
ER,1,pagerank,0.5748669710000058,1000,2943
ER,2,betweenness,0.3598944940000024,1000,2988
ER,2,collective_influence,0.012434349000017164,1000,2988
ER,2,community_bridge,0.7150361109999892,1000,2988
ER,2,degree,0.0006728529999975308,1000,2988
ER,2,eigenvector,0.09331780700000536,1000,2988
ER,2,kcore,0.0027145779999955266,1000,2988
ER,2,pagerank,0.5134465840000075,1000,2988
ER,3,betweenness,0.36171907199999964,1000,3029
ER,3,collective_influence,0.013017426999994086,1000,3029
ER,3,community_bridge,0.591429249999976,1000,3029
ER,3,degree,0.0006914410000149473,1000,3029
ER,3,eigenvector,0.0840592220000076,1000,3029
ER,3,kcore,0.002888210999998364,1000,3029
ER,3,pagerank,0.5133012839999935,1000,3029
ER,4,betweenness,0.302336978999989,1000,2979
ER,4,collective_influence,0.06536016800001221,1000,2979
ER,4,community_bridge,0.5175260190000017,1000,2979
ER,4,degree,0.0006859629999951267,1000,2979
ER,4,eigenvector,0.028314347999980782,1000,2979
ER,4,kcore,0.0026922149999961675,1000,2979
ER,4,pagerank,0.5027225599999952,1000,2979
ER,5,betweenness,0.48389844199999743,1000,2979
ER,5,collective_influence,0.012422671000024366,1000,2979
ER,5,community_bridge,0.6878232069999797,1000,2979
ER,5,degree,0.0010852949999957673,1000,2979
ER,5,eigenvector,0.08642703900000015,1000,2979
ER,5,kcore,0.0026945580000017344,1000,2979
ER,5,pagerank,0.41819810699999493,1000,2979
ER,6,betweenness,0.4888876820000121,1000,3050
ER,6,collective_influence,0.013038980000004585,1000,3050
ER,6,community_bridge,0.6240489130000242,1000,3050
ER,6,degree,0.001098493999990069,1000,3050
ER,6,eigenvector,0.08131524999998874,1000,3050
ER,6,kcore,0.0027464970000039557,1000,3050
ER,6,pagerank,0.40940815700000144,1000,3050
ER,7,betweenness,0.43502710100000286,1000,2966
ER,7,collective_influence,0.012557094000015923,1000,2966
ER,7,community_bridge,0.5187822519999941,1000,2966
ER,7,degree,0.05283696500001156,1000,2966
ER,7,eigenvector,0.07998305300000652,1000,2966
ER,7,kcore,0.0027607079999825146,1000,2966
ER,7,pagerank,0.49921410100000685,1000,2966
ER,8,betweenness,0.30032260499999097,1000,2957
ER,8,collective_influence,0.06958662400001003,1000,2957
ER,8,community_bridge,0.6375247940000008,1000,2957
ER,8,degree,0.0007071459999963281,1000,2957
ER,8,eigenvector,0.03207627400001911,1000,2957
ER,8,kcore,0.0024146369999868966,1000,2957
ER,8,pagerank,0.061565862999998444,1000,2957
ER,9,betweenness,0.36431979899998623,1000,2996
ER,9,collective_influence,0.01262901199999078,1000,2996
ER,9,community_bridge,0.7887037170000042,1000,2996
ER,9,degree,0.0006968600000050174,1000,2996
ER,9,eigenvector,0.03276441099998806,1000,2996
ER,9,kcore,0.059010243000017226,1000,2996
ER,9,pagerank,0.005327950000008741,1000,2996
ER,10,betweenness,0.3110933819999957,1000,3043
ER,10,collective_influence,0.012885307999994211,1000,3043
ER,10,community_bridge,0.5080057650000072,1000,3043
ER,10,degree,0.0007174300000087896,1000,3043
ER,10,eigenvector,0.08338287399999444,1000,3043
ER,10,kcore,0.0027082489999941117,1000,3043
ER,10,pagerank,0.004603333000005705,1000,3043
ER,11,betweenness,0.3110908139999822,1000,3022
ER,11,collective_influence,0.012940642000017988,1000,3022
ER,11,community_bridge,0.706725763999998,1000,3022
ER,11,degree,0.0006787920000022041,1000,3022
ER,11,eigenvector,0.07979873599998655,1000,3022
ER,11,kcore,0.0024675570000169955,1000,3022
ER,11,pagerank,0.0044868679999865435,1000,3022
ER,12,betweenness,0.4425106029999881,1000,3066
ER,12,collective_influence,0.013380404000002954,1000,3066
ER,12,community_bridge,0.5831122080000171,1000,3066
ER,12,degree,0.0006723719999968125,1000,3066
ER,12,eigenvector,0.030952521999978444,1000,3066
ER,12,kcore,0.0025095499999849835,1000,3066
ER,12,pagerank,0.05734656199999222,1000,3066
ER,13,betweenness,0.3178104959999928,1000,2958
ER,13,collective_influence,0.012253014999998868,1000,2958
ER,13,community_bridge,0.5834692560000008,1000,2958
ER,13,degree,0.0007272560000046724,1000,2958
ER,13,eigenvector,0.08116035699998747,1000,2958
ER,13,kcore,0.0024600160000147753,1000,2958
ER,13,pagerank,0.00441730800000073,1000,2958
ER,14,betweenness,0.37120544100000075,1000,3068
ER,14,collective_influence,0.012962484000013319,1000,3068
ER,14,community_bridge,0.5928125540000053,1000,3068
ER,14,degree,0.0006601739999894107,1000,3068
ER,14,eigenvector,0.08578237899999408,1000,3068
ER,14,kcore,0.0025159989999963273,1000,3068
ER,14,pagerank,0.004535000999993599,1000,3068
ER,15,betweenness,0.361946133999993,1000,2996
ER,15,collective_influence,0.06118641099999422,1000,2996
ER,15,community_bridge,0.5026288459999932,1000,2996
ER,15,degree,0.000688937999996142,1000,2996
ER,15,eigenvector,0.03115284400001883,1000,2996
ER,15,kcore,0.0025181029999998827,1000,2996
ER,15,pagerank,0.005676550000003999,1000,2996
ER,16,betweenness,0.3045835040000213,1000,3039
ER,16,collective_influence,0.013991691000001083,1000,3039
ER,16,community_bridge,0.6190933899999891,1000,3039
ER,16,degree,0.0006583720000037374,1000,3039
ER,16,eigenvector,0.0832915029999981,1000,3039
ER,16,kcore,0.0027234309999926154,1000,3039
ER,16,pagerank,0.004311043000001291,1000,3039
ER,17,betweenness,0.30245836799997505,1000,2978
ER,17,collective_influence,0.06851595600002724,1000,2978
ER,17,community_bridge,0.6245822159999932,1000,2978
ER,17,degree,0.0006445709999809424,1000,2978
ER,17,eigenvector,0.09369189599999572,1000,2978
ER,17,kcore,0.002807457000017166,1000,2978
ER,17,pagerank,0.006064267999988715,1000,2978
ER,18,betweenness,0.39723895800000264,1000,2899
ER,18,collective_influence,0.013977118000013888,1000,2899
ER,18,community_bridge,0.6122212270000205,1000,2899
ER,18,degree,0.0006795629999771791,1000,2899
ER,18,eigenvector,0.08715609200001495,1000,2899
ER,18,kcore,0.0025618079999958354,1000,2899
ER,18,pagerank,0.007325246999982937,1000,2899
ER,19,betweenness,0.39500906899999677,1000,3040
ER,19,collective_influence,0.06783402499999625,1000,3040
ER,19,community_bridge,0.6132861759999741,1000,3040
ER,19,degree,0.0007365090000064356,1000,3040
ER,19,eigenvector,0.03482681700000967,1000,3040
ER,19,kcore,0.0026203359999783515,1000,3040
ER,19,pagerank,0.005431800999986081,1000,3040
ER,20,betweenness,0.39310353099997997,1000,3007
ER,20,collective_influence,0.013793261999978768,1000,3007
ER,20,community_bridge,0.6903936310000063,1000,3007
ER,20,degree,0.0006581009999990783,1000,3007
ER,20,eigenvector,0.08458478099998956,1000,3007
ER,20,kcore,0.002725434000012683,1000,3007
ER,20,pagerank,0.004958396999995784,1000,3007
ER,21,betweenness,0.46058345599999484,1000,2924
ER,21,collective_influence,0.014215288000002602,1000,2924
ER,21,community_bridge,0.6156628299999909,1000,2924
ER,21,degree,0.0007830289999901652,1000,2924
ER,21,eigenvector,0.0894723010000007,1000,2924
ER,21,kcore,0.0029085099999974773,1000,2924
ER,21,pagerank,0.004855507000002035,1000,2924
ER,22,betweenness,0.3288541029999976,1000,2982
ER,22,collective_influence,0.013753392000012354,1000,2982
ER,22,community_bridge,0.753985747999991,1000,2982
ER,22,degree,0.0008571099999983289,1000,2982
ER,22,eigenvector,0.08023225600001638,1000,2982
ER,22,kcore,0.0028957009999999173,1000,2982
ER,22,pagerank,0.0062069129999997585,1000,2982
ER,23,betweenness,0.3871219970000084,1000,3120
ER,23,collective_influence,0.01591304500001911,1000,3120
ER,23,community_bridge,0.7799517649999927,1000,3120
ER,23,degree,0.0006999640000060481,1000,3120
ER,23,eigenvector,0.08760511900001688,1000,3120
ER,23,kcore,0.0032203690000187635,1000,3120
ER,23,pagerank,0.0057767200000000685,1000,3120
ER,24,betweenness,0.36113461799999413,1000,2949
ER,24,collective_influence,0.012189951999999948,1000,2949
ER,24,community_bridge,0.679843151,1000,2949
ER,24,degree,0.0007148390000111249,1000,2949
ER,24,eigenvector,0.028435732000019698,1000,2949
ER,24,kcore,0.002446445000003905,1000,2949
ER,24,pagerank,0.005413547000017616,1000,2949
ER,25,betweenness,0.38980511199997636,1000,3018
ER,25,collective_influence,0.061329987999982905,1000,3018
ER,25,community_bridge,0.640378921000007,1000,3018
ER,25,degree,0.0006650039999840374,1000,3018
ER,25,eigenvector,0.028600119999993012,1000,3018
ER,25,kcore,0.00253442799998993,1000,3018
ER,25,pagerank,0.00558387899999957,1000,3018
ER,26,betweenness,0.3148732530000018,1000,2954
ER,26,collective_influence,0.012496124999984204,1000,2954
ER,26,community_bridge,0.7832955119999951,1000,2954
ER,26,degree,0.0007286809999982324,1000,2954
ER,26,eigenvector,0.08323408399999721,1000,2954
ER,26,kcore,0.002589421999999786,1000,2954
ER,26,pagerank,0.004976873000003934,1000,2954
ER,27,betweenness,0.30484517499999697,1000,3007
ER,27,collective_influence,0.06508649200000605,1000,3007
ER,27,community_bridge,0.6934278570000174,1000,3007
ER,27,degree,0.0006786849999969036,1000,3007
ER,27,eigenvector,0.030085764000006066,1000,3007
ER,27,kcore,0.0024270060000048943,1000,3007
ER,27,pagerank,0.004465213999992557,1000,3007
ER,28,betweenness,0.3048435819999895,1000,2988
ER,28,collective_influence,0.012522305000004508,1000,2988
ER,28,community_bridge,0.6132254030000013,1000,2988
ER,28,degree,0.0006941290000099798,1000,2988
ER,28,eigenvector,0.029653951000000234,1000,2988
ER,28,kcore,0.05093462599998588,1000,2988
ER,28,pagerank,0.005304211999998643,1000,2988
ER,29,betweenness,0.3072258770000076,1000,3076
ER,29,collective_influence,0.014206157999979041,1000,3076
ER,29,community_bridge,0.7101255910000077,1000,3076
ER,29,degree,0.0006707729999959611,1000,3076
ER,29,eigenvector,0.08338747600001284,1000,3076
ER,29,kcore,0.002517011999998431,1000,3076
ER,29,pagerank,0.005726645000009967,1000,3076
ER,30,betweenness,0.30134260400001267,1000,2978
ER,30,collective_influence,0.012655986999988045,1000,2978
ER,30,community_bridge,0.6183781470000156,1000,2978
ER,30,degree,0.000680317000018249,1000,2978
ER,30,eigenvector,0.08065200400000094,1000,2978
ER,30,kcore,0.0025875279999922896,1000,2978
ER,30,pagerank,0.0046133380000128454,1000,2978
ER,31,betweenness,0.31200065399997357,1000,2800
ER,31,collective_influence,0.018113550999999006,1000,2800
ER,31,community_bridge,0.7023628160000044,1000,2800
ER,31,degree,0.0006507229999783704,1000,2800
ER,31,eigenvector,0.11153976900001794,1000,2800
ER,31,kcore,0.0036753809999936493,1000,2800
ER,31,pagerank,0.05740812900000947,1000,2800
ER,32,betweenness,0.31262828399999876,1000,3085
ER,32,collective_influence,0.013134500999996135,1000,3085
ER,32,community_bridge,0.48975516999999513,1000,3085
ER,32,degree,0.0007058029999882365,1000,3085
ER,32,eigenvector,0.08868380199999137,1000,3085
ER,32,kcore,0.002717662999998538,1000,3085
ER,32,pagerank,0.00415576899999337,1000,3085
ER,33,betweenness,0.3757440910000014,1000,2977
ER,33,collective_influence,0.012624261999974351,1000,2977
ER,33,community_bridge,0.5270240709999996,1000,2977
ER,33,degree,0.0006985519999886947,1000,2977
ER,33,eigenvector,0.087678201999978,1000,2977
ER,33,kcore,0.002426614000000882,1000,2977
ER,33,pagerank,0.004375559999999723,1000,2977
ER,34,betweenness,0.31009702199997946,1000,3112
ER,34,collective_influence,0.013413910999986456,1000,3112
ER,34,community_bridge,0.5873881379999943,1000,3112
ER,34,degree,0.0007009560000028614,1000,3112
ER,34,eigenvector,0.0790237890000185,1000,3112
ER,34,kcore,0.0025536859999988337,1000,3112
ER,34,pagerank,0.0042841409999994085,1000,3112
ER,35,betweenness,0.36045319700002665,1000,2948
ER,35,collective_influence,0.06094034500000589,1000,2948
ER,35,community_bridge,0.44267085600000655,1000,2948
ER,35,degree,0.0006850810000003094,1000,2948
ER,35,eigenvector,0.02914502199999447,1000,2948
ER,35,kcore,0.002354856000010841,1000,2948
ER,35,pagerank,0.0040889180000078795,1000,2948
ER,36,betweenness,0.370373217000008,1000,3056
ER,36,collective_influence,0.06915009900001223,1000,3056
ER,36,community_bridge,0.5171156170000017,1000,3056
ER,36,degree,0.0006777100000192604,1000,3056
ER,36,eigenvector,0.02946046700000693,1000,3056
ER,36,kcore,0.0024285069999905318,1000,3056
ER,36,pagerank,0.0041586629999983415,1000,3056
ER,37,betweenness,0.5000462129999903,1000,3055
ER,37,collective_influence,0.012779565999977649,1000,3055
ER,37,community_bridge,0.5820272400000022,1000,3055
ER,37,degree,0.05294234000001552,1000,3055
ER,37,eigenvector,0.09777345500000933,1000,3055
ER,37,kcore,0.0025101900000095156,1000,3055
ER,37,pagerank,0.006468702000006488,1000,3055
ER,38,betweenness,0.5049398120000035,1000,2860
ER,38,collective_influence,0.011699448999991091,1000,2860
ER,38,community_bridge,0.494268868000006,1000,2860
ER,38,degree,0.0010968519999892123,1000,2860
ER,38,eigenvector,0.08502745999999206,1000,2860
ER,38,kcore,0.002327035000007527,1000,2860
ER,38,pagerank,0.005873215000008258,1000,2860
ER,39,betweenness,0.30164280000002464,1000,2931
ER,39,collective_influence,0.06867481300000122,1000,2931
ER,39,community_bridge,0.5032180950000225,1000,2931
ER,39,degree,0.0007783619999770508,1000,2931
ER,39,eigenvector,0.030576567999986537,1000,2931
ER,39,kcore,0.0024047010000174396,1000,2931
ER,39,pagerank,0.060520833999987644,1000,2931
ER,40,betweenness,0.32432593900000484,1000,2954
ER,40,collective_influence,0.012248722000009593,1000,2954
ER,40,community_bridge,0.5923132030000033,1000,2954
ER,40,degree,0.0007077460000175506,1000,2954
ER,40,eigenvector,0.08850822900001276,1000,2954
ER,40,kcore,0.0023945850000188784,1000,2954
ER,40,pagerank,0.0041020259999982045,1000,2954
ER,41,betweenness,0.3839518020000128,1000,2976
ER,41,collective_influence,0.012729856999982303,1000,2976
ER,41,community_bridge,0.5801458810000213,1000,2976
ER,41,degree,0.0007448920000001635,1000,2976
ER,41,eigenvector,0.08693213600000149,1000,2976
ER,41,kcore,0.002502608000014561,1000,2976
ER,41,pagerank,0.004303408999987823,1000,2976
ER,42,betweenness,0.3310064670000088,1000,2947
ER,42,collective_influence,0.06897063799999614,1000,2947
ER,42,community_bridge,0.8245256900000015,1000,2947
ER,42,degree,0.0007174100000213457,1000,2947
ER,42,eigenvector,0.02912587900001995,1000,2947
ER,42,kcore,0.00233221199999889,1000,2947
ER,42,pagerank,0.06070935799999688,1000,2947
ER,43,betweenness,0.31882727800001476,1000,3063
ER,43,collective_influence,0.012766513999991957,1000,3063
ER,43,community_bridge,0.863962349000019,1000,3063
ER,43,degree,0.0007096989999979542,1000,3063
ER,43,eigenvector,0.08380003799999258,1000,3063
ER,43,kcore,0.002467306000028202,1000,3063
ER,43,pagerank,0.0040531939999937094,1000,3063
ER,44,betweenness,0.4949743319999982,1000,2908
ER,44,collective_influence,0.08488862799998742,1000,2908
ER,44,community_bridge,0.5155276249999758,1000,2908
ER,44,degree,0.000710408999992751,1000,2908
ER,44,eigenvector,0.21864371999998866,1000,2908
ER,44,kcore,0.0024375309999982164,1000,2908
ER,44,pagerank,0.09400813999999968,1000,2908
ER,45,betweenness,0.664705491999996,1000,2973
ER,45,collective_influence,0.012503877999989754,1000,2973
ER,45,community_bridge,0.5258767530000057,1000,2973
ER,45,degree,0.0006845910000095046,1000,2973
ER,45,eigenvector,0.09577080500000079,1000,2973
ER,45,kcore,0.0024842810000222926,1000,2973
ER,45,pagerank,0.004276039000018272,1000,2973
ER,46,betweenness,0.603624955999976,1000,3054
ER,46,collective_influence,0.06960060599999451,1000,3054
ER,46,community_bridge,0.7046420500000181,1000,3054
ER,46,degree,0.0007312309999747413,1000,3054
ER,46,eigenvector,0.03337344400000575,1000,3054
ER,46,kcore,0.0025463439999953152,1000,3054
ER,46,pagerank,0.07894198300002131,1000,3054
ER,47,betweenness,0.6193263499999944,1000,3080
ER,47,collective_influence,0.07799219399998947,1000,3080
ER,47,community_bridge,0.6969777699999895,1000,3080
ER,47,degree,0.0007734449999929893,1000,3080
ER,47,eigenvector,0.02971464500001275,1000,3080
ER,47,kcore,0.0026437310000062553,1000,3080
ER,47,pagerank,0.06856165199999964,1000,3080
ER,48,betweenness,0.4086914540000066,1000,2936
ER,48,collective_influence,0.012262500000019827,1000,2936
ER,48,community_bridge,1.081486635999994,1000,2936
ER,48,degree,0.0007305100000110087,1000,2936
ER,48,eigenvector,0.09273914599998534,1000,2936
ER,48,kcore,0.002425893999998152,1000,2936
ER,48,pagerank,0.00406909900002006,1000,2936
ER,49,betweenness,0.41735667599999715,1000,3035
ER,49,collective_influence,0.01365014999998948,1000,3035
ER,49,community_bridge,0.8138292339999964,1000,3035
ER,49,degree,0.0007355679999818676,1000,3035
ER,49,eigenvector,0.10011608799999294,1000,3035
ER,49,kcore,0.002618583999975499,1000,3035
ER,49,pagerank,0.069678271000015,1000,3035
ER,50,betweenness,0.41298967299999845,1000,2880
ER,50,collective_influence,0.07670492399998352,1000,2880
ER,50,community_bridge,0.725789280999976,1000,2880
ER,50,degree,0.000743360000001303,1000,2880
ER,50,eigenvector,0.09523232999998754,1000,2880
ER,50,kcore,0.002441567000005307,1000,2880
ER,50,pagerank,0.004242629999993142,1000,2880
ER,51,betweenness,0.41382289699998864,1000,2925
ER,51,collective_influence,0.01239750300001674,1000,2925
ER,51,community_bridge,0.6922944550000238,1000,2925
ER,51,degree,0.000702908999983265,1000,2925
ER,51,eigenvector,0.16841961600002264,1000,2925
ER,51,kcore,0.0025012870000011844,1000,2925
ER,51,pagerank,0.0043739279999783776,1000,2925
ER,52,betweenness,0.47844905699997753,1000,3016
ER,52,collective_influence,0.012793059000017593,1000,3016
ER,52,community_bridge,0.7118643629999895,1000,3016
ER,52,degree,0.0007060330000001613,1000,3016
ER,52,eigenvector,0.09376136500000598,1000,3016
ER,52,kcore,0.002493786000002274,1000,3016
ER,52,pagerank,0.00437718300000256,1000,3016
ER,53,betweenness,0.4139750250000134,1000,3003
ER,53,collective_influence,0.012394228000005114,1000,3003
ER,53,community_bridge,0.8809528380000131,1000,3003
ER,53,degree,0.0007245109999871602,1000,3003
ER,53,eigenvector,0.0942401559999837,1000,3003
ER,53,kcore,0.0023970800000086,1000,3003
ER,53,pagerank,0.0041227699999808465,1000,3003
ER,54,betweenness,0.4146765030000097,1000,3092
ER,54,collective_influence,0.013322786999992786,1000,3092
ER,54,community_bridge,0.7160236059999932,1000,3092
ER,54,degree,0.000707224999985101,1000,3092
ER,54,eigenvector,0.031229767999974456,1000,3092
ER,54,kcore,0.06733779600000389,1000,3092
ER,54,pagerank,0.06956988700000011,1000,3092
ER,55,betweenness,0.40827137600001606,1000,2962
ER,55,collective_influence,0.08102860600001804,1000,2962
ER,55,community_bridge,0.8248263870000017,1000,2962
ER,55,degree,0.0007291080000015882,1000,2962
ER,55,eigenvector,0.09432342099998436,1000,2962
ER,55,kcore,0.002412063000008402,1000,2962
ER,55,pagerank,0.004067146000011235,1000,2962
ER,56,betweenness,0.48568202700002416,1000,2947
ER,56,collective_influence,0.012494260000011082,1000,2947
ER,56,community_bridge,0.7880040189999988,1000,2947
ER,56,degree,0.0007297690000029888,1000,2947
