topology,trial,strategy,ranking_seconds,n,edges
BA,32,eigenvector,0.048037400003522635,1000,2991
BA,32,kcore,0.0039988000062294304,1000,2991
BA,32,pagerank,0.006707900000037625,1000,2991
BA,33,betweenness,0.3017356999916956,1000,2991
BA,33,collective_influence,0.039460200001485646,1000,2991
BA,33,community_bridge,0.8125183000229299,1000,2991
BA,33,degree,0.0017238000000361353,1000,2991
BA,33,eigenvector,0.05154039998888038,1000,2991
BA,33,kcore,0.006749599997419864,1000,2991
BA,33,pagerank,0.005481600004713982,1000,2991
BA,34,betweenness,0.2887914000020828,1000,2991
BA,34,collective_influence,0.04383900001994334,1000,2991
BA,34,community_bridge,0.978904399991734,1000,2991
BA,34,degree,0.0016739999991841614,1000,2991
BA,34,eigenvector,0.044208800012711436,1000,2991
BA,34,kcore,0.0032862000225577503,1000,2991
BA,34,pagerank,0.007006100000580773,1000,2991
BA,35,betweenness,0.3778793000092264,1000,2991
BA,35,collective_influence,0.04228799999691546,1000,2991
BA,35,community_bridge,0.7705879999848548,1000,2991
BA,35,degree,0.0017063999839592725,1000,2991
BA,35,eigenvector,0.04481900000246242,1000,2991
BA,35,kcore,0.005523700005142018,1000,2991
BA,35,pagerank,0.005426999996416271,1000,2991
BA,36,betweenness,0.3469912000000477,1000,2991
BA,36,collective_influence,0.052446699992287904,1000,2991
BA,36,community_bridge,0.8464511999918614,1000,2991
BA,36,degree,0.001719000021694228,1000,2991
BA,36,eigenvector,0.05299090000335127,1000,2991
BA,36,kcore,0.0035112000186927617,1000,2991
BA,36,pagerank,0.005994400009512901,1000,2991
BA,37,betweenness,0.25012499999138527,1000,2991
BA,37,collective_influence,0.0596755999722518,1000,2991
BA,37,community_bridge,0.9247910999984015,1000,2991
BA,37,degree,0.0008479999960400164,1000,2991
BA,37,eigenvector,0.03769329999340698,1000,2991
BA,37,kcore,0.004105200001504272,1000,2991
BA,37,pagerank,0.007877399999415502,1000,2991
BA,38,betweenness,0.2984789999900386,1000,2991
BA,38,collective_influence,0.07351570000173524,1000,2991
BA,38,community_bridge,0.8719983999908436,1000,2991
BA,38,degree,0.000870800024131313,1000,2991
BA,38,eigenvector,0.06826070000533946,1000,2991
BA,38,kcore,0.006982600025366992,1000,2991
BA,38,pagerank,0.007241399987833574,1000,2991
BA,39,betweenness,0.35112340000341646,1000,2991
BA,39,collective_influence,0.06836929998826236,1000,2991
BA,39,community_bridge,0.6722744000144303,1000,2991
BA,39,degree,0.0017868000140879303,1000,2991
BA,39,eigenvector,0.0437439999950584,1000,2991
BA,39,kcore,0.0067399999825283885,1000,2991
BA,39,pagerank,0.00889110000571236,1000,2991
BA,40,betweenness,0.42007409999496303,1000,2991
BA,40,collective_influence,0.03616399999009445,1000,2991
BA,40,community_bridge,0.8840460999927018,1000,2991
BA,40,degree,0.0009111999825108796,1000,2991
BA,40,eigenvector,0.05882239999482408,1000,2991
BA,40,kcore,0.006083299987949431,1000,2991
BA,40,pagerank,0.005715700011933222,1000,2991
BA,41,betweenness,0.2649708999961149,1000,2991
BA,41,collective_influence,0.045195699989562854,1000,2991
BA,41,community_bridge,0.9725052999856416,1000,2991
BA,41,degree,0.0008746999956201762,1000,2991
BA,41,eigenvector,0.038726700004190207,1000,2991
BA,41,kcore,0.004370599985122681,1000,2991
BA,41,pagerank,0.006291099998634309,1000,2991
BA,42,betweenness,0.29651020001620054,1000,2991
BA,42,collective_influence,0.05644179999944754,1000,2991
BA,42,community_bridge,0.8286183000018355,1000,2991
BA,42,degree,0.001207799999974668,1000,2991
BA,42,eigenvector,0.04425879998598248,1000,2991
BA,42,kcore,0.006691699993098155,1000,2991
BA,42,pagerank,0.008065200003329664,1000,2991
BA,43,betweenness,0.3197257999854628,1000,2991
BA,43,collective_influence,0.05354799999622628,1000,2991
BA,43,community_bridge,0.8988595000118949,1000,2991
BA,43,degree,0.0018511000089347363,1000,2991
BA,43,eigenvector,0.03683409999939613,1000,2991
BA,43,kcore,0.0044129999878350645,1000,2991
BA,43,pagerank,0.011105199984740466,1000,2991
BA,44,betweenness,0.34478179999860004,1000,2991
